set,before_path,after_path,before_w,before_h,after_w,after_h,note
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session13\before\era1_2020-2021_session13_img_008.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session13\after\era1_2020-2021_session13_img_008.JPG,2736,1824,3648,5472,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session14\before\era1_2020-2021_session14_img_002.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session14\after\era1_2020-2021_session14_img_002.JPG,2736,1824,5472,3648,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session48\before\era2_2022-2023_session48_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session48\after\era2_2022-2023_session48_img_003.JPG,5472,3648,3648,5472,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session26\before\era3_2024-2025_session26_img_001.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session26\after\era3_2024-2025_session26_img_001.JPG,6960,4640,4341,6510,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session20\before\era1_2020-2021_session20_img_004.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session20\after\era1_2020-2021_session20_img_004.JPG,5472,3648,3648,5472,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session1\before\era3_2024-2025_session1_img_005.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session1\after\era3_2024-2025_session1_img_005.JPG,5472,3648,5472,3648,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session47\before\era3_2024-2025_session47_img_007.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session47\after\era3_2024-2025_session47_img_007.JPG,6960,4640,4640,6960,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session36\before\era3_2024-2025_session36_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session36\after\era3_2024-2025_session36_img_003.JPG,6960,4640,4281,6423,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session4\before\era1_2020-2021_session4_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session4\after\era1_2020-2021_session4_img_003.JPG,2736,1824,5304,3536,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session47\before\era3_2024-2025_session47_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session47\after\era3_2024-2025_session47_img_003.JPG,6960,4640,4640,6960,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session8\before\era1_2020-2021_session8_img_013.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session8\after\era1_2020-2021_session8_img_013.JPG,2736,1824,3648,5472,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session21\before\era2_2022-2023_session21_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session21\after\era2_2022-2023_session21_img_003.JPG,5472,3648,5472,3648,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session25\before\era2_2022-2023_session25_img_002.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session25\after\era2_2022-2023_session25_img_002.JPG,5472,3648,3648,5472,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session28\before\era2_2022-2023_session28_img_007.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session28\after\era2_2022-2023_session28_img_007.JPG,5472,3648,3648,5472,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session47\before\era3_2024-2025_session47_img_008.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session47\after\era3_2024-2025_session47_img_008.JPG,6960,4640,4640,6960,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session13\before\era1_2020-2021_session13_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session13\after\era1_2020-2021_session13_img_003.JPG,2736,1824,3387,5080,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session6\before\era1_2020-2021_session6_img_007.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session6\after\era1_2020-2021_session6_img_007.JPG,2736,1824,5472,3648,
train,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session32\before\era3_2024-2025_session32_img_007.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session32\after\era3_2024-2025_session32_img_007.JPG,6960,4640,4498,6747,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session5\before\era1_2020-2021_session5_img_001.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session5\after\era1_2020-2021_session5_img_001.JPG,2736,1824,2736,1824,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session4\before\era2_2022-2023_session4_img_010.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session4\after\era2_2022-2023_session4_img_010.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session41\before\era2_2022-2023_session41_img_002.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session41\after\era2_2022-2023_session41_img_002.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session47\before\era2_2022-2023_session47_img_004.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session47\after\era2_2022-2023_session47_img_004.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session21\before\era3_2024-2025_session21_img_006.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session21\after\era3_2024-2025_session21_img_006.JPG,6960,4640,6960,4640,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session11\before\era3_2024-2025_session11_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session11\after\era3_2024-2025_session11_img_003.JPG,5168,3448,3182,4773,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session13\before\era3_2024-2025_session13_img_001.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session13\after\era3_2024-2025_session13_img_001.JPG,6960,4640,4440,6659,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session21\before\era2_2022-2023_session21_img_006.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session21\after\era2_2022-2023_session21_img_006.JPG,5472,3648,3423,5135,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session2\before\era2_2022-2023_session2_img_004.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session2\after\era2_2022-2023_session2_img_004.JPG,2736,1824,1824,2736,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session35\before\era3_2024-2025_session35_img_004.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session35\after\era3_2024-2025_session35_img_004.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session23\before\era2_2022-2023_session23_img_001.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session23\after\era2_2022-2023_session23_img_001.JPG,5472,3648,3318,4976,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session32\before\era3_2024-2025_session32_img_014.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session32\after\era3_2024-2025_session32_img_014.JPG,6960,4640,4564,6846,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session14\before\era3_2024-2025_session14_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session14\after\era3_2024-2025_session14_img_003.JPG,6960,4640,4401,6601,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session44\before\era2_2022-2023_session44_img_005.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session44\after\era2_2022-2023_session44_img_005.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session48\before\era3_2024-2025_session48_img_008.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session48\after\era3_2024-2025_session48_img_008.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session10\before\era3_2024-2025_session10_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session10\after\era3_2024-2025_session10_img_003.JPG,5168,3448,3448,5168,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session7\before\era2_2022-2023_session7_img_002.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session7\after\era2_2022-2023_session7_img_002.JPG,2736,1824,1440,1800,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session31\before\era3_2024-2025_session31_img_004.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session31\after\era3_2024-2025_session31_img_004.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session59\before\era3_2024-2025_session59_img_002.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session59\after\era3_2024-2025_session59_img_002.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session33\before\era2_2022-2023_session33_img_006.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session33\after\era2_2022-2023_session33_img_006.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session16\before\era2_2022-2023_session16_img_006.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session16\after\era2_2022-2023_session16_img_006.JPG,5472,3648,3442,5163,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session33\before\era3_2024-2025_session33_img_001.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session33\after\era3_2024-2025_session33_img_001.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session36\before\era3_2024-2025_session36_img_002.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session36\after\era3_2024-2025_session36_img_002.JPG,6960,4640,4472,6709,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session59\before\era3_2024-2025_session59_img_004.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session59\after\era3_2024-2025_session59_img_004.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session19\before\era3_2024-2025_session19_img_004.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session19\after\era3_2024-2025_session19_img_004.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session5\before\era2_2022-2023_session5_img_005.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session5\after\era2_2022-2023_session5_img_005.JPG,5472,3648,3499,5248,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session35\before\era3_2024-2025_session35_img_001.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session35\after\era3_2024-2025_session35_img_001.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session5\before\era3_2024-2025_session5_img_004.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session5\after\era3_2024-2025_session5_img_004.JPG,5472,3648,3187,4780,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session15\before\era1_2020-2021_session15_img_010.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session15\after\era1_2020-2021_session15_img_010.JPG,2736,1824,5472,3648,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session8\before\era1_2020-2021_session8_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session8\after\era1_2020-2021_session8_img_003.JPG,2736,1824,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session15\before\era1_2020-2021_session15_img_006.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session15\after\era1_2020-2021_session15_img_006.JPG,2736,1824,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session39\before\era3_2024-2025_session39_img_004.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session39\after\era3_2024-2025_session39_img_004.JPG,6960,4640,6960,4640,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session24\before\era3_2024-2025_session24_img_004.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session24\after\era3_2024-2025_session24_img_004.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session12\before\era3_2024-2025_session12_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session12\after\era3_2024-2025_session12_img_003.JPG,6960,4640,4173,6259,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session22\before\era2_2022-2023_session22_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session22\after\era2_2022-2023_session22_img_003.JPG,5472,3648,3397,5095,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session20\before\era1_2020-2021_session20_img_007.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session20\after\era1_2020-2021_session20_img_007.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session14\before\era2_2022-2023_session14_img_002.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session14\after\era2_2022-2023_session14_img_002.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session14\before\era1_2020-2021_session14_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session14\after\era1_2020-2021_session14_img_003.JPG,2736,1824,5472,3648,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session32\before\era2_2022-2023_session32_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session32\after\era2_2022-2023_session32_img_003.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session28\before\era3_2024-2025_session28_img_005.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session28\after\era3_2024-2025_session28_img_005.JPG,6960,4640,4535,6803,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session7\before\era1_2020-2021_session7_img_004.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session7\after\era1_2020-2021_session7_img_004.JPG,2736,1824,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session3\before\era2_2022-2023_session3_img_011.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session3\after\era2_2022-2023_session3_img_011.JPG,2736,1824,1824,2736,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session45\before\era2_2022-2023_session45_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session45\after\era2_2022-2023_session45_img_003.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session42\before\era3_2024-2025_session42_img_008.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session42\after\era3_2024-2025_session42_img_008.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session33\before\era3_2024-2025_session33_img_009.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session33\after\era3_2024-2025_session33_img_009.JPG,6960,4640,4475,6712,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session6\before\era1_2020-2021_session6_img_003.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session6\after\era1_2020-2021_session6_img_003.JPG,2736,1824,2672,1781,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session44\before\era2_2022-2023_session44_img_009.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session44\after\era2_2022-2023_session44_img_009.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session30\before\era3_2024-2025_session30_img_002.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session30\after\era3_2024-2025_session30_img_002.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session18\before\era2_2022-2023_session18_img_008.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session18\after\era2_2022-2023_session18_img_008.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session37\before\era3_2024-2025_session37_img_005.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session37\after\era3_2024-2025_session37_img_005.JPG,6960,4640,4368,6552,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session22\before\era3_2024-2025_session22_img_001.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session22\after\era3_2024-2025_session22_img_001.JPG,6960,4640,4640,6960,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session6\before\era2_2022-2023_session6_img_001.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session6\after\era2_2022-2023_session6_img_001.JPG,5472,3648,5472,3648,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session39\before\era2_2022-2023_session39_img_001.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session39\after\era2_2022-2023_session39_img_001.JPG,5472,3648,3304,4957,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session13\before\era1_2020-2021_session13_img_002.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era1_2020-2021\session13\after\era1_2020-2021_session13_img_002.JPG,2736,1824,3377,5066,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session6\before\era2_2022-2023_session6_img_005.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era2_2022-2023\session6\after\era2_2022-2023_session6_img_005.JPG,5472,3648,3648,5472,
val,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session23\before\era3_2024-2025_session23_img_001.JPG,C:\Users\basie\Downloads\BASI_Edit_Agent_Starter\BASI_ARCHIVE\era3_2024-2025\session23\after\era3_2024-2025_session23_img_001.JPG,6960,4640,6610,4406,
